Index	Date	Time	Duration	SAMPLE	TYPE	CORE	Mo	Zr	Sr	U	Rb	Th	Pb	Au	Se	As	Hg	Zn	W	Cu	Ni	Co	Fe	Mn	Cr	V	Ti	Sc	Ca	K	S	Nd	Pr	Ce	La	Ba	Sb	Sn	Cd	Pd	Ag	Bal	Nb	Y	Bi	Re	Ta	Hf	Al	P	Si	Cl	Mg	Cs	Te
737	10/12/2019	15:00:00	120.71	apa3001-091.36-1	S	APA3001	<LOD	11.81	199.38	<LOD	<LOD	19.48	<LOD	<LOD	<LOD	25.94	<LOD	<LOD	2461.19	845.51	2024.97	<LOD	9679.92	<LOD	14.68	3.05	19.41	<LOD	41392.96	640.31	6536.96	996.09	818.93	400.47	409.51	1029.07	212.77	141.49	61.41	27.62	<LOD	888539.38	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2343.88	24565.58	9826.38	<LOD	491.93	228.24
738	10/12/2019	15:03:00	121.67	apa3001-091.36-2	D	APA3001	<LOD	<LOD	170.95	<LOD	<LOD	18.24	<LOD	<LOD	<LOD	32.40	<LOD	<LOD	1980.81	749.79	1633.59	<LOD	6151.61	<LOD	13.50	4.38	10.45	14.00	43642.23	611.61	5490.37	873.63	468.63	359.42	363.17	1217.80	259.89	166.62	87.88	27.48	<LOD	902425.69	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2097.14	18911.57	8108.27	<LOD	621.07	303.14
739	10/12/2019	15:08:00	121.7	apa3001-093.10-1	S	APA3001	<LOD	<LOD	201.35	<LOD	<LOD	14.27	18.99	<LOD	<LOD	<LOD	<LOD	<LOD	1810.97	699.36	1341.63	<LOD	13130.96	<LOD	12.15	4.53	21.78	15.27	46170.50	641.42	5397.27	1349.26	781.90	496.31	412.16	1172.66	239.46	129.30	60.62	<LOD	<LOD	887837.31	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	1923.98	24559.43	7403.36	<LOD	583.83	286.15
740	10/12/2019	15:10:00	122.72	apa3001-093.10-2	D	APA3001	<LOD	60.99	16.55	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	185.18	<LOD	<LOD	2175.88	774.80	1942.89	619.95	32837.97	<LOD	63.35	11.84	155.52	3.22	1640.34	640.12	6175.88	1001.49	623.87	297.16	265.85	1317.61	273.23	195.02	67.75	35.01	<LOD	908903.56	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2710.45	22670.96	9178.21	<LOD	645.43	337.25
741	10/12/2019	15:15:00	122.45	apa3001-094.95-1	S	APA3001	<LOD	38.91	171.98	<LOD	<LOD	14.84	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	1985.53	770.73	1868.91	<LOD	56423.83	<LOD	114.43	18.25	111.10	<LOD	18521.50	628.23	6024.06	864.11	550.41	336.38	309.58	716.42	144.91	79.55	45.27	20.42	<LOD	703458.13	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	33881.68	2310.29	132922.06	7763.19	<LOD	399.60	172.20
742	10/12/2019	15:17:00	120.59	apa3001-094.95-2	D	APA3001	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	5.03	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	604.28	341.73
743	10/12/2019	15:22:00	121.69	apa3001-096.92-1	S	APA3001	<LOD	59.32	39.86	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	21.13	<LOD	<LOD	2280.63	795.20	1937.74	542.85	22823.05	<LOD	38.16	7.31	102.56	4.28	384.00	599.35	6709.53	1191.44	514.24	353.64	335.96	1168.28	250.52	140.88	76.06	<LOD	<LOD	909672.25	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2156.53	23542.85	9982.95	<LOD	580.34	270.07
744	10/12/2019	15:26:00	120.87	apa3001-096.92-2	D	APA3001	<LOD	62.51	21.97	1.86	<LOD	<LOD	<LOD	<LOD	<LOD	16.35	<LOD	<LOD	2331.27	878.51	1912.87	440.47	25382.56	<LOD	39.18	7.37	105.49	<LOD	191.20	609.82	6802.09	777.44	540.42	321.38	<LOD	1120.93	267.30	121.31	94.04	27.76	<LOD	910070.88	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2175.01	24575.59	10012.23	<LOD	569.79	336.41
745	10/12/2019	15:30:00	121.11	apa3001-099.20-1	S	APA3001	<LOD	58.39	31.66	1.76	<LOD	<LOD	<LOD	<LOD	<LOD	16.47	<LOD	<LOD	2342.00	848.12	1852.51	<LOD	23531.41	<LOD	40.25	7.18	103.96	<LOD	10274.53	619.85	6832.76	1093.58	510.91	332.02	<LOD	1009.84	236.74	126.35	57.79	29.30	<LOD	907012.56	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2101.35	23902.33	9933.62	<LOD	540.75	286.52
746	10/12/2019	15:33:00	121.53	apa3001-099.20-2	D	APA3001	<LOD	56.40	24.87	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2353.63	811.08	1936.53	528.12	22780.70	<LOD	38.73	6.37	99.74	4.66	311.11	608.57	6967.96	1149.58	794.61	324.90	409.41	1128.90	271.57	161.23	84.10	26.67	<LOD	911525.25	8.00	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2235.07	23202.03	9914.21	<LOD	610.96	282.27
749	10/12/2019	15:45:00	121.24	apa3001-101.58-1	S	APA3001	<LOD	45.25	35.61	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	19.58	<LOD	<LOD	2199.32	725.57	1659.46	<LOD	20684.07	<LOD	26.62	5.47	71.59	4.67	10121.05	639.01	6561.27	969.67	571.99	343.54	346.30	965.70	204.29	138.10	74.18	21.93	<LOD	885355.38	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2210.22	49638.60	9811.25	<LOD	492.74	223.41
750	10/12/2019	15:48:00	122.37	apa3001-101.58-2	D	APA3001	<LOD	23.99	62.21	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	29.53	<LOD	<LOD	2088.23	884.01	1648.65	505.68	15586.97	<LOD	22.63	4.39	45.60	<LOD	15053.43	631.86	6799.51	1006.11	433.09	252.50	248.53	1350.04	277.13	174.84	106.06	30.61	<LOD	910986.00	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	1816.20	24573.60	9452.77	<LOD	634.74	364.51
751	10/12/2019	15:52:00	121.44	apa3001-103.40-1	S	APA3001	<LOD	11.34	112.62	<LOD	<LOD	<LOD	19.89	<LOD	<LOD	31.16	<LOD	<LOD	2133.30	811.64	1632.29	<LOD	13698.76	<LOD	17.32	2.84	26.34	11.67	28779.24	616.93	5747.98	891.35	500.78	211.06	304.06	953.28	201.78	128.00	68.66	25.75	<LOD	909206.25	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2101.52	19211.54	8168.73	<LOD	461.50	226.66
752	10/12/2019	15:55:00	122.21	apa3001-103.40-2	D	APA3001	<LOD	18.37	97.54	<LOD	<LOD	<LOD	20.55	<LOD	<LOD	18.49	<LOD	<LOD	2192.29	799.21	1665.98	380.39	20795.76	<LOD	30.55	6.52	88.40	<LOD	21616.60	621.96	5871.97	772.04	612.39	245.59	199.89	1394.90	279.92	220.15	104.61	31.71	<LOD	905202.50	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2340.63	21114.39	9086.79	<LOD	700.21	390.54
753	10/12/2019	15:59:00	121.03	apa3001-105.03-1	S	APA3001	<LOD	47.22	30.51	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	47.61	<LOD	<LOD	2267.80	726.12	1901.64	577.94	22167.99	<LOD	37.93	7.00	96.57	4.24	397.77	624.96	6406.33	965.89	468.99	309.27	369.49	1108.30	224.52	135.76	73.94	31.27	<LOD	909660.75	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2580.12	24525.71	10002.65	<LOD	545.68	287.25
754	10/12/2019	16:02:00	120.72	apa3001-105.03-2	D	APA3001	<LOD	48.09	26.15	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	41.82	<LOD	<LOD	2282.45	837.90	1881.96	421.55	22647.34	<LOD	36.13	4.87	86.59	<LOD	442.85	617.15	6336.89	936.23	613.09	354.02	276.23	1069.42	226.32	135.29	52.17	27.27	<LOD	907973.31	7.07	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2574.48	25218.97	9956.02	<LOD	561.53	279.87
755	10/12/2019	16:06:00	121.38	apa3001-107.25-1	S	APA3001	<LOD	55.11	41.91	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	19.11	<LOD	<LOD	2142.70	746.64	1848.44	392.25	21752.48	<LOD	35.04	5.13	105.22	5.30	10391.70	646.68	5405.20	848.02	503.75	226.13	275.48	1150.65	214.12	118.51	113.57	24.05	<LOD	917348.94	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2007.55	20383.78	8111.54	<LOD	599.71	304.17
756	10/12/2019	16:09:00	122.16	apa3001-107.25-2	D	APA3001	<LOD	55.20	29.94	<LOD	<LOD	<LOD	18.47	<LOD	<LOD	<LOD	<LOD	<LOD	2147.60	773.64	1804.95	547.10	26012.58	<LOD	38.96	7.39	118.15	3.61	331.01	612.70	5483.92	485.65	461.44	223.79	241.78	1120.62	215.34	127.58	63.83	31.16	<LOD	917679.00	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	1945.52	21052.42	8195.29	<LOD	585.84	331.79
757	10/12/2019	16:13:00	120.87	apa3001-109.30-1	S	APA3001	<LOD	18.04	151.97	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	27.11	<LOD	<LOD	2002.79	756.81	1637.15	<LOD	13896.31	<LOD	18.40	4.39	31.34	9.72	41278.70	637.87	6086.15	914.58	541.88	246.68	256.70	997.84	218.19	112.07	70.62	27.91	<LOD	893740.44	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2298.34	19742.99	8702.22	<LOD	469.26	286.50
758	10/12/2019	16:17:00	121.51	apa3001-109.30-2	D	APA3001	<LOD	<LOD	123.50	2.11	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2138.63	806.13	1831.51	381.09	15051.97	<LOD	15.32	2.88	30.71	10.76	29173.86	594.64	6758.75	976.57	613.18	259.79	228.24	1058.83	236.49	102.90	96.56	23.23	<LOD	897658.75	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2378.24	24020.71	9677.77	<LOD	511.87	278.76
760	10/12/2019	16:24:00	121.34	apa3001-110.40-1	S	APA3001	<LOD	57.80	46.65	<LOD	<LOD	<LOD	16.76	<LOD	<LOD	<LOD	<LOD	<LOD	2381.45	758.24	1859.99	<LOD	20496.86	<LOD	32.90	6.69	90.05	<LOD	11765.78	669.31	6867.72	792.15	399.65	<LOD	<LOD	1076.95	237.53	136.08	73.40	26.99	<LOD	907818.50	10.39	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2614.52	24661.78	10043.69	<LOD	500.14	343.31
761	10/12/2019	16:27:00	121.27	apa3001-110.40-2	D	APA3001	<LOD	46.68	75.34	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2276.55	807.56	1870.72	<LOD	15908.04	<LOD	26.03	5.36	71.61	<LOD	18478.86	652.84	6569.57	1016.27	715.71	345.61	368.51	1135.86	246.54	125.49	73.57	36.58	<LOD	906029.13	7.02	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2478.79	24189.01	9807.56	<LOD	586.60	280.43
762	10/12/2019	16:31:00	120.96	apa3001-112.51-1	S	APA3001	<LOD	46.41	32.91	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	24.36	<LOD	<LOD	2190.99	749.43	1817.22	<LOD	22917.70	<LOD	31.23	6.52	99.69	4.74	337.01	646.57	6713.35	906.98	428.85	291.59	<LOD	1107.26	250.81	135.55	70.02	<LOD	<LOD	910739.06	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2659.96	24845.55	9623.74	<LOD	593.11	354.57
763	10/12/2019	16:34:00	121.94	apa3001-112.51-2	D	APA3001	<LOD	45.43	69.61	<LOD	<LOD	<LOD	22.55	<LOD	<LOD	<LOD	<LOD	<LOD	2336.76	718.98	1933.31	338.47	20471.93	<LOD	21.56	4.58	40.09	<LOD	17892.63	658.55	6908.40	615.44	422.53	<LOD	244.57	1122.96	225.23	135.95	78.12	<LOD	<LOD	901502.31	7.00	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2298.03	25431.75	9854.08	<LOD	556.95	312.60
764	10/12/2019	16:37:00	121.51	apa3001-114.42-1	S	APA3001	<LOD	56.10	58.42	<LOD	7.34	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2235.41	853.76	1754.38	<LOD	21321.09	<LOD	32.08	6.52	91.94	4.62	389.84	686.93	7029.52	932.31	503.89	<LOD	329.38	1340.38	313.83	156.52	83.36	28.74	<LOD	906416.31	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2691.44	27398.18	9814.78	<LOD	591.29	360.67
765	10/12/2019	16:40:00	122.74	apa3001-114.42-2	D	APA3001	<LOD	60.92	71.82	<LOD	4.76	<LOD	20.87	<LOD	<LOD	<LOD	<LOD	<LOD	2413.37	897.49	1992.08	403.23	24008.12	<LOD	34.74	6.39	116.81	<LOD	370.98	661.24	6632.14	656.98	478.44	276.07	272.30	1263.84	183.55	153.27	120.56	<LOD	<LOD	906551.44	7.97	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2414.72	23805.95	9728.13	<LOD	575.24	327.06
766	10/12/2019	16:44:00	120.64	apa3001-116.57-1	S	APA3001	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	6.78	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	559.47	266.20
767	10/12/2019	16:48:00	122.52	apa3001-116.57-2	D	APA3001	<LOD	41.48	72.29	<LOD	9.25	<LOD	<LOD	<LOD	<LOD	21.55	<LOD	<LOD	2350.38	841.51	1814.40	347.87	22589.16	<LOD	31.84	4.78	94.22	5.99	12924.83	703.47	6579.16	1009.81	576.42	292.56	419.49	1280.29	241.44	170.13	93.57	<LOD	<LOD	900357.31	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2931.25	26782.88	10015.51	<LOD	582.14	295.38
768	10/12/2019	16:51:00	122.28	apa3001-118.20-1	S	APA3001	<LOD	53.93	13.19	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	18.02	<LOD	<LOD	2204.60	765.91	1826.68	583.41	31593.03	<LOD	44.26	6.07	150.59	4.18	186.11	665.90	6537.87	756.27	541.76	303.68	269.70	1094.84	282.13	126.54	75.17	29.11	<LOD	896384.13	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2110.78	33742.88	9451.23	<LOD	564.79	314.81
769	10/12/2019	16:54:00	120.76	apa3001-118.20-2	D	APA3001	<LOD	57.09	11.08	<LOD	3.96	<LOD	<LOD	<LOD	<LOD	22.72	<LOD	<LOD	1928.26	634.34	1733.05	<LOD	33615.99	<LOD	51.00	8.03	182.44	<LOD	114.13	635.41	6440.81	1068.25	637.56	<LOD	358.72	969.43	184.00	123.22	84.86	<LOD	<LOD	885823.69	6.29	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	1994.95	46474.81	8447.16	<LOD	520.40	235.98
